Date,Title,URL
2019_10_17,"GLOBAL MARKETS-Global shares lose steam on weak U.S. retail sales, Brexit in focus",https://www.yahoo.com/news/global-markets-global-shares-lose-005831763.html
2019_10_18,"FOREX-Sterling holds gains near 5-month top on Brexit deal, but hurdles remain",https://www.yahoo.com/news/forex-sterling-holds-gains-near-002721280.html
2019_10_18,UPDATE 1-Facebook's Libra cryptocurrency faces new hurdle from G7 nations,https://www.yahoo.com/news/1-facebooks-libra-cryptocurrency-faces-005541254.html
2019_10_18,GLOBAL MARKETS-Asian stocks track Brexit deal cheer but China caution prevails,https://www.yahoo.com/news/global-markets-asian-stocks-track-011429667.html
2019_10_21,FOREX-Sterling slips from 5-mth high after Brexit plan hits snag,https://www.yahoo.com/news/forex-sterling-slips-5-mth-000512153.html
2019_10_21,"GLOBAL MARKETS-Asian share markets cautious, pound stumbles on Brexit drama",https://www.yahoo.com/news/global-markets-asian-share-markets-004739353.html
2019_10_21,"COLUMN-Global economy slows, recession risk hangs in the balance: Kemp",https://www.yahoo.com/news/column-global-economy-slows-recession-010000488.html
2019_10_22,FOREX-Dollar underpinned by trade optimism; loonie lifts as Canada votes,https://www.yahoo.com/news/forex-dollar-underpinned-trade-optimism-001538063.html
2019_10_23,GLOBAL MARKETS-Asian shares struggle after yet another Brexit delay,https://www.yahoo.com/news/global-markets-asian-shares-struggle-010232577.html
2019_10_23,FOREX-Pound steadies as traders wait on Brexit confusion,https://www.yahoo.com/news/forex-pound-steadies-traders-wait-010935374.html
2019_10_24,"GLOBAL MARKETS-Asian shares edge up; investors anxious over earnings, Brexit",https://www.yahoo.com/news/global-markets-asian-shares-edge-005229849.html
2019_10_24,"FOREX-Pound pauses for breath on Brexit limbo, dollar stable",https://www.yahoo.com/news/forex-pound-pauses-breath-brexit-005419069.html
2019_10_25,"FOREX-Sterling falls on election uncertainty, traders eye EU meeting on Friday",https://www.yahoo.com/news/forex-sterling-falls-election-uncertainty-001828162.html
2019_10_25,"GLOBAL MARKETS-Asian shares track modest global gains, sterling lower",https://www.yahoo.com/news/global-markets-asian-shares-track-010356633.html
2019_10_27,China passes cryptography law as gears up for digital currency,https://sg.finance.yahoo.com/news/china-passes-cryptography-law-gears-011232294.html
2019_10_28,"GLOBAL MARKETS-Asian shares edge up to 3-month high, dollar marks time before Fed",https://www.yahoo.com/news/global-markets-asian-shares-edge-004908276.html
2019_10_28,"FOREX-Dollar supported before Fed meeting, Brexit delay in focus",https://www.yahoo.com/news/forex-dollar-supported-fed-meeting-005731989.html
2019_10_29,FOREX-Trade optimism supports dollar vs yen; Fed awaited,https://www.yahoo.com/news/forex-trade-optimism-supports-dollar-002707914.html
2019_10_29,GLOBAL MARKETS-Asia shares reach 3-mth peak as risk embraced,https://www.yahoo.com/news/global-markets-asia-shares-reach-003044537.html
2019_10_30,GLOBAL MARKETS-Global share rally pauses on trade risks ahead of Fed,https://www.yahoo.com/news/global-markets-global-share-rally-005821890.html
2019_10_30,"FOREX-Dollar marks time ahead of Fed move, sterling steadies",https://www.yahoo.com/news/forex-dollar-marks-time-ahead-014420331.html
2019_10_31,Here’s what the Federal Reserve chair really thinks about the economy,https://www.yahoo.com/news/federal-chair-really-thinks-economy-001419015.html
2019_10_31,"GLOBAL MARKETS-Asian stocks edge higher after Fed rate cut, focus shifts to BOJ",https://www.yahoo.com/news/global-markets-asian-stocks-edge-004345239.html
2019_11_01,"FOREX-Dollar on backfoot ahead of payrolls data, trade war doubts",https://www.yahoo.com/news/forex-dollar-backfoot-ahead-payrolls-004217784.html
2019_11_01,"Cole, Rendon among 131 free agents on market",https://sports.yahoo.com/cole-rendon-among-131-free-004253712.html
2019_11_01,"GLOBAL MARKETS-Asian shares slip on trade deal worry, dollar defensive",https://www.yahoo.com/news/global-markets-asian-shares-slip-011509141.html
2019_11_04,"GLOBAL MARKETS-Asian shares extend gains on trade deal hopes, U.S. job boost",https://www.yahoo.com/news/global-markets-asian-shares-extend-003336198.html
2019_11_04,"FOREX-Euro supported ahead of Lagarde speech, rand bounces",https://www.yahoo.com/news/forex-euro-supported-ahead-lagarde-023909541.html
2019_11_04,GLOBAL MARKETS-Asian shares hit 14-week highs on trade deal hopes,https://www.yahoo.com/news/global-markets-asian-shares-hit-032118473.html
2019_11_05,"FOREX-Dollar gains on trade optimism, Aussie in focus ahead of RBA",https://www.yahoo.com/news/forex-dollar-gains-trade-optimism-003419071.html
2019_11_06,An extra 15 minute daily walk could boost global economy -study,https://www.yahoo.com/news/extra-15-minute-daily-walk-000100030.html
2019_11_06,"FOREX-Dollar gains on trade deal hopes, strong U.S. economic data",https://www.yahoo.com/news/forex-dollar-gains-trade-deal-003528748.html
2019_11_06,GLOBAL MARKETS-Asian markets tread water as investors await clues on trade,https://www.yahoo.com/news/global-markets-asian-markets-tread-004716874.html
2019_11_07,Aspiring British finance ministers trade blows over future of the economy,https://www.yahoo.com/news/aspiring-british-finance-ministers-trade-000100685.html
2019_11_07,GLOBAL MARKETS-Asia stocks camp near peaks as trade talks drag on,https://www.yahoo.com/news/global-markets-asia-stocks-camp-002730757.html
2019_11_07,"FOREX-Dollar drifts as trade deal doubts creep in, pound eyes BoE",https://www.yahoo.com/news/forex-dollar-drifts-trade-deal-010229950.html
2019_11_08,GLOBAL MARKETS-Stocks close in on record highs on U.S.-China trade deal hopes,https://www.yahoo.com/news/global-markets-stocks-close-record-004939149.html
2019_11_11,FOREX-Dollar consolidates gains amid cautious optimism on tariff deal,https://www.yahoo.com/news/forex-dollar-consolidates-gains-amid-005019926.html
2019_11_11,GLOBAL MARKETS-Asian shares pick up on U.S.-China trade deal hopes,https://www.yahoo.com/news/global-markets-asian-shares-pick-005427632.html
2019_11_11,GLOBAL MARKETS-Asian shares give up gains as HK chaos hits sentiment,https://www.yahoo.com/news/global-markets-asian-shares-gains-021124001.html
2019_11_12,GLOBAL MARKETS-Asia shares turn sluggish ahead of Trump speech,https://www.yahoo.com/news/global-markets-asia-shares-turn-001712886.html
2019_11_12,FOREX-Pound holds gains as Brexit Party pledge eases hung parliament fears,https://www.yahoo.com/news/forex-pound-holds-gains-brexit-014212356.html
2019_11_13,GLOBAL MARKETS-Asian stocks fall on fears U.S.-China trade stalling,https://www.yahoo.com/news/global-markets-asian-stocks-fall-004007845.html
2019_11_13,FOREX-Dollar holds gains as investors cling to trade hopes,https://www.yahoo.com/news/forex-dollar-holds-gains-investors-004557345.html
2019_11_13,Global economy 'breakdown' seen putting more workers at risk of slavery,https://www.yahoo.com/news/global-economy-breakdown-seen-putting-010101639.html
2019_11_14,"UPDATE 3-Japan's economy nearly stalls in Q3, growth at 1-year low as trade war bites",https://www.yahoo.com/news/1-japans-q3-economic-growth-000721979.html
2019_11_14,"GLOBAL MARKETS-Stocks in cautious ranges ahead of China data, trade talk hopes fade",https://www.yahoo.com/news/global-markets-stocks-cautious-ranges-003153009.html
2019_11_14,"FOREX-U.S.-China trade deal doubts lift yen, hamper yuan",https://www.yahoo.com/news/forex-u-china-trade-deal-005217897.html
2019_11_15,FOREX-Dollar buoyed by caution as trade deal optimism wanes,https://www.yahoo.com/news/forex-dollar-buoyed-caution-trade-005356169.html
2019_11_15,"GLOBAL MARKETS-Asian shares rise, but gains capped by weak sentiment",https://www.yahoo.com/news/global-markets-asian-shares-rise-005825937.html
2019_11_16,No short-term fix for challenges in California pot market,https://finance.yahoo.com/news/no-short-term-fix-challenges-180715230.html
2019_11_18,"FOREX-Currencies off to cautious start, China-U.S. trade deal in focus",https://www.yahoo.com/news/forex-currencies-off-cautious-start-002729339.html
2019_11_19,GLOBAL MARKETS-Asian shares soft as trade doubts creep back in,https://www.yahoo.com/news/global-markets-asian-shares-soft-001505970.html
2019_11_19,FOREX-Dollar nurses losses as hopes for trade deal fade,https://www.yahoo.com/news/forex-dollar-nurses-losses-hopes-002142027.html
2019_11_20,"GLOBAL MARKETS-Asia shares numbed by trade noise, oil takes a spill",https://www.yahoo.com/news/global-markets-asia-shares-numbed-002420851.html
2019_11_20,"FOREX-Dollar, yen supported as caution prevails on mixed trade signals",https://www.yahoo.com/news/forex-dollar-yen-supported-caution-011208340.html
2019_11_21,GLOBAL MARKETS-Asian shares slide as Sino-U.S. spat on Hong Kong clouds trade deal outlook,https://www.yahoo.com/news/global-markets-asian-shares-slide-003432281.html
2019_11_22,POLL-Australia housing market revival to continue into 2020,https://www.yahoo.com/news/poll-australia-housing-market-revival-000500376.html
2019_11_22,"GLOBAL MARKETS-Asian shares up from 3-week lows, but trade uncertainty nags",https://www.yahoo.com/news/global-markets-asian-shares-3-002745918.html
2019_11_22,FOREX-Dollar keeps safe-haven bid amid trade 'headline fatigue',https://www.yahoo.com/news/forex-dollar-keeps-safe-haven-005103427.html
2019_11_23,"More than 150 pounds of black market bologna seized in Texas, border agents say",https://www.yahoo.com/news/more-150-pounds-black-market-013224292.html
2019_11_25,"GLOBAL MARKETS-Asia shares bounce, hope for best on U.S.-China trade",https://www.yahoo.com/news/global-markets-asia-shares-bounce-002311854.html
2019_11_25,"FOREX-Dollar boosted by trade progress signs, Brexit promise lifts sterling",https://www.yahoo.com/news/forex-dollar-boosted-trade-progress-012246345.html
2019_11_26,REFILE-FOREX-Dollar hits 1-week high on yen as U.S.-China trade deal hopes rise,https://www.yahoo.com/news/forex-dollar-hits-1-week-002958625.html
2019_11_26,GLOBAL MARKETS-Asian stocks rise as trade talks gain momentum,https://www.yahoo.com/news/global-markets-asian-stocks-rise-005947075.html
2019_11_27,"GLOBAL MARKETS-Asian shares climb on prospects of trade progress, low rates",https://www.yahoo.com/news/global-markets-asian-shares-climb-011204889.html
2019_11_28,"FOREX-Yen rises, yuan falls after Trump signs Hong Kong protest bill",https://www.yahoo.com/news/forex-yen-rises-yuan-falls-003519061.html
2019_11_28,"GLOBAL MARKETS-Asian shares waver, Hong Kong tensions spoil festive mood after upbeat U.S. data",https://www.yahoo.com/news/global-markets-asian-shares-waver-005848453.html
2019_11_29,FOREX-Dollar stands tall as upbeat U.S. data trims Fed cut bets,https://www.yahoo.com/news/forex-dollar-stands-tall-upbeat-002316774.html
2019_11_29,RPT-PREVIEW-India's economy seen growing at 4.7% in Sept qtr,https://www.yahoo.com/news/rpt-preview-indias-economy-seen-010000292.html
2019_11_29,GLOBAL MARKETS-Stocks stop short of new peaks as Sino-U.S. tensions weigh,https://www.yahoo.com/news/global-markets-stocks-stop-short-011225556.html
2019_11_30,Feds: U.S. Programmer Virgil Griffith Helped Sell N. Korea on Cryptocurrency,https://www.yahoo.com/tech/feds-u-programmer-virgil-griffith-014504831.html
2019_11_31,"FOREX-Dollar on backfoot ahead of payrolls data, trade war doubts",https://www.yahoo.com/news/forex-dollar-backfoot-ahead-payrolls-004217784.html
2019_11_31,"Cole, Rendon among 131 free agents on market",https://sports.yahoo.com/cole-rendon-among-131-free-004253712.html
2019_11_31,"GLOBAL MARKETS-Asian shares slip on trade deal worry, dollar defensive",https://www.yahoo.com/news/global-markets-asian-shares-slip-011509141.html
2019_12_02,GLOBAL MARKETS-Global shares tick up as hopes for Sino-U.S. breakthrough stay intact,https://www.yahoo.com/news/global-markets-global-shares-tick-010307703.html
2019_12_02,"FOREX-Pound slips as polls tighten, optimism holds on trade front",https://www.yahoo.com/news/forex-pound-slips-polls-tighten-011818482.html
2019_12_03,"RPT-In China, coal creeps back in as slowing economy overshadows climate change ambitions",https://www.yahoo.com/news/rpt-china-coal-creeps-back-003706646.html
2019_12_03,FOREX-Dollar nurses wounds as factory data sparks economy concern,https://www.yahoo.com/news/forex-dollar-nurses-wounds-factory-010334255.html
2019_12_03,GLOBAL MARKETS-Stocks drop as Trump's Latin American tariffs revive trade angst,https://www.yahoo.com/news/global-markets-stocks-drop-trumps-011034333.html
2019_12_04,"FOREX-Yen, Swiss franc hold gains as trade war worries deepen",https://www.yahoo.com/news/forex-yen-swiss-franc-hold-003640054.html
2019_12_05,GLOBAL MARKETS-Asian stocks inch up on trade outlook but markets remain wary,https://www.yahoo.com/news/global-markets-asian-stocks-inch-005807804.html
2019_12_05,FOREX-Dollar firm as 'headline ping-pong' revives trade optimism,https://www.yahoo.com/news/forex-dollar-firm-headline-ping-010529471.html
2019_12_06,FOREX-Dollar heads for weekly decline as data and trade tensions weigh,https://www.yahoo.com/news/forex-dollar-heads-weekly-decline-002253588.html
2019_12_06,"GLOBAL MARKETS-Shares firm, oil near 2-month high after deeper output cut",https://www.yahoo.com/news/global-markets-shares-firm-oil-003835517.html
2019_12_09,FOREX-Strong U.S. jobs data supports dollar as market looks to U.S.-China trade deal,https://www.yahoo.com/news/forex-strong-u-jobs-data-004053623.html
2019_12_09,GLOBAL MARKETS-Asian stocks pulled higher by Wall St jobs rally but China caution prevails,https://www.yahoo.com/news/global-markets-asian-stocks-pulled-014048972.html
2019_12_10,FOREX-Dollar steadies as investors brace for key risk events,https://www.yahoo.com/news/forex-dollar-steadies-investors-brace-002433670.html
2019_12_10,GLOBAL MARKETS-Asian shares edge lower as investors await tariff deadline,https://www.yahoo.com/news/global-markets-asian-shares-edge-003701318.html
2019_12_10,RPT-COLUMN-Oil markets hit by profit-taking ahead of China tariff deadline: Kemp,https://www.yahoo.com/news/rpt-column-oil-markets-hit-010000207.html
2019_12_11,GLOBAL MARKETS-Asian shares adrift as tariff deadline looms,https://www.yahoo.com/news/global-markets-asian-shares-adrift-005150381.html
2019_12_11,"FOREX-Pound slips on UK poll projections, dollar eyes Fed",https://www.yahoo.com/news/forex-pound-slips-uk-poll-010647637.html
2019_12_12,Suspects in Jersey City shooting targeted kosher market: 'It began with an attack on civilians',https://www.yahoo.com/news/suspects-targeted-kosher-supermarket-jersey-124845462.html
2019_12_12,"GLOBAL MARKETS-Asian shares rise as Fed cheer offsets trade, UK angst",https://www.yahoo.com/news/global-markets-asian-shares-rise-010322554.html
2019_12_14,Quadriga creditors seek exhumation of founder Gerald Cotten's body in bid to retrieve £122 million in cryptocurrency,https://www.yahoo.com/news/quadriga-creditors-seek-exhumation-founder-015014317.html
2020_01_03,Apple's former music boss just perfectly laid out the company's approach to marketing — and he wasn't even talking about Apple,https://www.yahoo.com/tech/apples-former-music-boss-just-012048298.html
2020_01_04,US interest rates to stay on hold ‘for a time’ in election year,https://www.yahoo.com/news/us-interest-rates-stay-hold-001953864.html
2020_01_09,Doctor admits to writing fake prescriptions for black market,https://www.yahoo.com/news/doctor-admits-writing-fake-prescriptions-001847721.html
2020_01_15,Trump administration moves closer to rolling back U.S. vehicle fuel economy increases,https://www.yahoo.com/news/u-agencies-send-revised-fuel-002425265.html
2020_01_16,NJ expands terrorism law in response to kosher market attack,https://www.yahoo.com/news/nj-expands-terrorism-law-response-014308723.html
2020_01_17,GLOBAL MARKETS-Asian shares firm after Wall Street records; China GDP awaited,https://www.yahoo.com/news/global-markets-asian-shares-firm-010125060.html
2020_01_20,"GLOBAL MARKETS-Asia shares camp on high ground, oil up on Libya shutdown",https://www.yahoo.com/news/global-markets-asia-shares-camp-002300766.html
2020_01_20,FOREX-Dollar holds gains as investors cheer U.S. economic outlook,https://www.yahoo.com/news/forex-dollar-holds-gains-investors-010322619.html
2020_01_21,"GLOBAL MARKETS-Asia shares hold steady, BOJ and Trump awaited",https://www.yahoo.com/news/global-markets-asia-shares-hold-002338984.html
2020_01_21,"FOREX-Shaky yen looks to BOJ, euro pauses before ECB review",https://www.yahoo.com/news/forex-shaky-yen-looks-boj-005504939.html
2020_01_22,"CORRECTED-FOREX-Yen supported, yuan frail on coronavirus concerns",https://www.yahoo.com/news/forex-yen-supported-yuan-frail-004111195.html
2020_01_22,Lego is releasing an International Space Station set. The company sent it into the stratosphere in a brilliant marketing stunt.,https://www.yahoo.com/news/lego-releasing-international-space-station-005100142.html
2020_01_22,GLOBAL MARKETS-Asian stocks arrest slide but investors on edge over China virus,https://www.yahoo.com/news/global-markets-asian-stocks-arrest-005754067.html
2020_01_23,FOREX-Yen firm over China virus concern; Aussie jumps on jobs data,https://www.yahoo.com/news/forex-yen-firm-over-china-010510569.html
2020_01_23,"GLOBAL MARKETS-Asian stocks fall, safe havens up as China virus fears grow",https://www.yahoo.com/news/global-markets-asian-stocks-fall-010614888.html
2020_01_24,GLOBAL MARKETS-Stocks steady as caution on China virus continues; euro hits 7-week low after ECB,https://www.yahoo.com/news/global-markets-stocks-steady-caution-011910241.html
2020_01_24,FOREX-Euro near 7-week low after ECB; virus fears support yen,https://www.yahoo.com/news/forex-euro-near-7-week-011915270.html
2020_01_28,FOREX-Yuan nurses losses as fears grow about economic impact of China virus,https://www.yahoo.com/news/forex-yuan-nurses-losses-fears-004842727.html
2020_01_28,"GLOBAL MARKETS-Stocks crumble as deadly coronavirus spreads, safe havens in demand",https://www.yahoo.com/news/global-markets-stocks-crumble-deadly-012027111.html
2020_01_29,FOREX-Risk currencies steady as investors assess virus fallouts,https://www.yahoo.com/news/forex-risk-currencies-steady-investors-004031308.html
2020_01_30,Tesla is on a tear and is now the world's No. 2 automaker by market capitalization,https://www.yahoo.com/news/tesla-tear-now-worlds-no-003958250.html
2020_01_30,FOREX-China virus anxiety underpins safe-haven currencies,https://www.yahoo.com/news/forex-china-virus-anxiety-underpins-005128859.html
2020_01_31,GLOBAL MARKETS-Asia shares struggle to stabilise after punishing week,https://www.yahoo.com/news/global-markets-asia-shares-struggle-002514037.html
2020_01_31,GLOBAL MARKETS-Asia shares try to rally after gut-wrenching week,https://www.yahoo.com/news/global-markets-asia-shares-try-012238952.html
2020_02_02,WRAPUP 9-China seeks to boost economy as first virus death reported outside its borders,https://www.yahoo.com/news/wrapup-1-chinas-total-number-002726996.html
2020_02_02,China seeks to boost economy as first virus death reported outside its borders,https://www.yahoo.com/news/chinas-total-number-coronavirus-deaths-004407413.html
2020_02_03,"FOREX-Yuan, Aussie on tenterhooks ahead of China market re-opening",https://www.yahoo.com/news/forex-yuan-aussie-tenterhooks-ahead-004144121.html
2020_02_03,"GLOBAL MARKETS-Asian shares set for rough ride on virus fears, eyes on China",https://www.yahoo.com/news/global-markets-asian-shares-set-005357915.html
2020_02_03,China cbank unexpectedly cuts reverse repo rates to help economy as virus spreads,https://www.yahoo.com/news/china-cbank-unexpectedly-cuts-reverse-015105067.html
2020_02_04,"GLOBAL MARKETS-Asia shares fragile amid China worries, oil sinks",https://www.yahoo.com/news/global-markets-asia-shares-fragile-003011927.html
2020_02_05,"GLOBAL MARKETS-Asian stocks perk up, safe-havens pullback on hopes for China stimulus",https://www.yahoo.com/news/global-markets-asian-stocks-perk-004647861.html
2020_02_06,"GLOBAL MARKETS-Asian shares gain after solid U.S. data, focus on virus",https://www.yahoo.com/news/global-markets-asian-shares-gain-004941591.html
2020_02_07,"FOREX-Dollar on the up before payrolls, China virus remains a risk",https://www.yahoo.com/news/forex-dollar-payrolls-china-virus-003652887.html
2020_02_07,GLOBAL MARKETS-Rally in stocks runs out of steam as coronavirus toll climbs,https://www.yahoo.com/news/global-markets-rally-stocks-runs-012622450.html
2020_02_07,SailGP sells minority stake to marketing firm Endeavor,https://www.yahoo.com/news/sailgp-sells-minority-stake-marketing-013057475.html
2020_02_10,FOREX-U.S. jobs data and global coronavirus worries hold dollar firm,https://www.yahoo.com/news/forex-u-jobs-data-global-010034294.html
2020_02_10,GLOBAL MARKETS-Asian markets fall as coronavirus concerns weigh on sentiment,https://www.yahoo.com/news/global-markets-asian-markets-fall-011226291.html
2020_02_11,"GLOBAL MARKETS-Asia shares inch up, coronavirus anxiety keeps investors edgy",https://www.yahoo.com/news/global-markets-asia-shares-inch-002938213.html
2020_02_11,FOREX-Dollar and yen supported as coronavirus fears weigh on mood,https://www.yahoo.com/news/forex-dollar-yen-supported-coronavirus-004700530.html
2020_02_12,GLOBAL MARKETS-Stocks inch higher as new coronavirus cases fall,https://www.yahoo.com/news/global-markets-stocks-inch-higher-005256401.html
2020_02_13,"FOREX-Yen rises, yuan falls after China's Hubei reports sharp rise in virus cases",https://www.yahoo.com/news/forex-yen-rises-yuan-falls-004048996.html
2020_02_13,GLOBAL MARKETS-Jump in new coronavirus cases derails stock rally,https://www.yahoo.com/news/global-markets-jump-coronavirus-cases-005929304.html
2020_02_14,POLL-Chinese economy clobbered by coronavirus but set to recover soon,https://www.yahoo.com/news/poll-chinese-economy-clobbered-coronavirus-000005766.html
2020_02_14,"FOREX-Yen holds gains on virus woes, euro crumbles on weak growth outlook",https://www.yahoo.com/news/forex-yen-holds-gains-virus-004624422.html
2020_02_14,REFILE-GLOBAL MARKETS-Shares step back as hopes of early end to coronavirus fade,https://www.yahoo.com/news/global-markets-shares-steps-back-010622100.html
2020_02_14,Beijing quarantines returning residents as China struggles to pick up economy,https://www.yahoo.com/news/coronavirus-cases-china-epicenter-fall-011456886.html
2020_02_17,GLOBAL MARKETS-Asian shares ease off 3-week highs as virus fears return,https://www.yahoo.com/news/global-markets-asian-shares-ease-004711149.html
2020_02_17,"FOREX-Euro near 3-year low on sluggish growth, yen steady despite weak GDP",https://www.yahoo.com/news/forex-euro-near-3-low-012411226.html
2020_02_17,"Pricier Property Markets Most Sensitive to Rates, RBA Paper Says",https://www.yahoo.com/news/pricier-property-markets-most-sensitive-013654535.html
2020_02_18,FOREX-Euro bears lurk as worries about economic outlook grow,https://www.yahoo.com/news/forex-euro-bears-lurk-worries-004549133.html
2020_02_18,"GLOBAL MARKETS-U.S. stock futures retreat, Asia dips after Apple warns on virus impact",https://www.yahoo.com/news/global-markets-u-stock-futures-005551318.html
2020_02_18,"WRAPUP 11-Coronavirus cases in China's Hubei fall for second day, Apple and markets feel impact",https://www.yahoo.com/news/wrapup-1-coronavirus-infections-slow-012343233.html
2020_02_18,"Coronavirus cases in China's Hubei fall for second day, Apple and markets feel impact",https://www.yahoo.com/news/coronavirus-infections-slow-china-apple-013743710.html
2020_02_19,"GLOBAL MARKETS-Asian shares inch higher, euro teeters on weak economic outlook",https://www.yahoo.com/news/global-markets-asian-shares-inch-005224431.html
2020_02_20,Californian will plead guilty in $150 million currency scam,https://finance.yahoo.com/news/californian-plead-guilty-150-million-000507775.html
2020_02_20,FOREX-Safe-haven yen takes a hit as hopes for China stimulus grow,https://www.yahoo.com/news/forex-safe-haven-yen-takes-003543784.html
2020_02_20,"GLOBAL MARKETS-Slowing virus, China stimulus hopes support stocks, yen nurses losses",https://www.yahoo.com/news/global-markets-slowing-virus-china-010753931.html
2020_02_21,"FEATURE -With 'pink yuan' ads, China wakes up to the world's biggest gay economy",https://www.yahoo.com/news/feature-pink-yuan-ads-china-000100161.html
2020_02_21,"WRAPUP 12-Coronavirus spreads in China prisons, Korean church as fears weigh on global markets",https://www.yahoo.com/news/wrapup-1-china-reports-uptick-003304508.html
2020_02_21,"Coronavirus spreads in China prisons, Korean church as fears weigh on global markets",https://www.yahoo.com/news/china-reports-uptick-coronavirus-cases-004135004.html
2020_02_21,"GLOBAL MARKETS-U.S. dollar, bonds get safe-haven rush as virus spreads",https://www.yahoo.com/news/global-markets-u-dollar-bonds-005621286.html
2020_02_22,"China c.bank vice governor: Coronavirus' impact on China's economy short-term, limited - state media",https://www.yahoo.com/news/china-c-bank-vice-governor-002820353.html
2020_02_23,"Australia Says Climate Change Targets Can’t Risk Economy, Jobs",https://www.yahoo.com/news/australia-says-climate-change-targets-001803972.html
2020_02_24,"GLOBAL MARKETS-Shares drop, gold surges as coronavirus fears trigger flight for safety",https://www.yahoo.com/news/global-markets-shares-drop-gold-000436601.html
2020_02_24,FOREX-Virus spread beyond China spurs new round of dollar buying,https://www.yahoo.com/news/forex-virus-spread-beyond-china-002912873.html
2020_02_25,Grants seek market-based reductions of Great Lakes pollution,https://www.yahoo.com/news/grants-seek-market-based-reductions-001547251.html
2020_02_25,"GLOBAL MARKETS-Japan shares dive, bond markets bet virus will force rate cuts",https://www.yahoo.com/news/global-markets-japan-shares-dive-002737938.html
2020_02_25,Trump faces ‘black swan’ threat to the economy and reelection,https://www.yahoo.com/news/trump-faces-black-swan-threat-003926230.html
2020_02_25,FOREX-Rate cut expectations give pause to soaring dollar,https://www.yahoo.com/news/forex-rate-cut-expectations-pause-010401655.html
2020_02_25,RBNZ estimates cyber attacks could have significant financial impact on economy,https://www.yahoo.com/news/rbnz-estimates-cyber-attacks-could-012410483.html
2020_02_26,"GLOBAL MARKETS-Asian stocks, Treasury yields fall as pandemic fears intensify",https://www.yahoo.com/news/global-markets-asian-stocks-treasury-004634338.html
2020_02_26,FOREX-Dollar slips on caution U.S. may not be immune to epidemic,https://www.yahoo.com/news/forex-dollar-slips-caution-u-010302012.html
2020_02_27,FOREX-Dollar holds gains as pandemic fears drive U.S. bond rally,https://www.yahoo.com/news/forex-dollar-holds-gains-pandemic-005137751.html
2020_02_28,GLOBAL MARKETS-Global shares head for worst week since 2008 financial crisis,https://www.yahoo.com/news/global-markets-global-shares-head-004645688.html
2020_03_02,GLOBAL MARKETS-Asian markets extend falls as coronavirus spreads,https://www.yahoo.com/news/global-markets-asian-markets-extend-005241156.html
2020_03_02,"FOREX-Yen, euro gain on dollar as Fed rate cut talks heat up",https://www.yahoo.com/news/forex-yen-euro-gain-dollar-005821297.html
2020_03_02,China factory activity dives to worst on record as coronavirus paralyses economy - PMI,https://www.yahoo.com/news/china-factory-activity-dives-worst-014507206.html
2020_03_03,"Lori Loughlin's daughter Olivia Jade is getting back into influencer marketing on Instagram, as her parents face charges in the college-admissions scandal",https://www.yahoo.com/tech/lori-loughlins-daughter-olivia-jade-003200287.html
2020_03_03,GLOBAL MARKETS-Global shares extend rebound on policy action hopes,https://www.yahoo.com/news/global-markets-global-shares-extend-005413308.html
2020_03_04,Fuel Economy in the U.S. Improving as Honda Leads the Pack,https://www.yahoo.com/news/fuel-economy-u-improving-honda-001555405.html
2020_03_05,"GLOBAL MARKETS-Asia shares follow Wall St higher, but virus risk lurks",https://www.yahoo.com/news/global-markets-asia-shares-wall-002139902.html
2020_03_06,"With worry growing about a slowing economy, House moves ahead with broad tax cut bill",https://www.yahoo.com/news/worry-growing-slowing-economy-house-003246007.html
2020_03_06,Trump says U.S. economy could take hit from coronavirus,https://www.yahoo.com/news/trump-says-u-economy-could-005247130.html
2020_03_06,"GLOBAL MARKETS-Stock sell-off rolls to Asia, bonds rally on virus risk",https://www.yahoo.com/news/global-markets-stock-sell-off-005318112.html
2020_03_07,How the coronavirus could impact the Las Vegas tourism economy,https://www.yahoo.com/news/coronavirus-could-impact-las-vegas-002903320.html
2020_03_09,"GLOBAL MARKETS-Asian shares slide as coronavirus panic grips, oil prices plunge",https://www.yahoo.com/news/global-markets-asian-shares-slide-003537065.html
2020_03_10,"GLOBAL MARKETS-Asia shares slip, stimulus talk offers support",https://www.yahoo.com/news/global-markets-asia-shares-slip-003717919.html
2020_03_10,Trump Floats Payroll Tax Cut After Market Plunged on Virus Fears,https://www.yahoo.com/news/trump-says-discuss-possible-payroll-224837540.html
2020_03_10,FOREX-Dollar recovers slightly on hopes for stimulus following oil and virus shock,https://www.yahoo.com/news/forex-dollar-recovers-slightly-hopes-005223319.html
2020_03_10,U.S. stocks dive more than 7% as oil war and coronavirus fears slam markets,https://finance.yahoo.com/news/u-stocks-dive-more-7-005501504.html
2020_03_11,Reserve Bank Deputy Says Rate Cuts Are Aiding Australia’s Economy,https://www.yahoo.com/news/bank-deputy-says-rate-cuts-000012344.html
2020_03_11,GLOBAL MARKETS-Stock rebound stalls as doubts about U.S. virus response grow,https://www.yahoo.com/news/global-markets-stock-rebound-stalls-005016802.html
2020_03_11,FOREX-Dollar resumes descent against safe-haven currencies in volatile trade,https://www.yahoo.com/news/forex-dollar-resumes-descent-against-005542688.html
2020_03_12,"REFILE-GLOBAL MARKETS-Bear market fears grip global shares as pandemic declared, eyes on Trump",https://www.yahoo.com/news/global-markets-bear-market-fears-000248820.html
